Provider,IP_Claims_Total,OP_Claims_Total,Total_Reimbursed,Claim_Ratio,Inpatient_Visits,Outpatient_Visits,PotentialFraud,Claim_Ratio_IP_to_OP,Claim_Ratio_OP_to_Total,Avg_IP_Claim,Avg_OP_Claim,Total_Visits,IP_to_Total_Visit_Ratio,OP_to_Total_Visit_Ratio
PRV51219,0.0,5330.0,5330.0,0.0,0.0,8.0,No,0.0,0.9998124179328456,0.0,592.2222222222222,8.0,0.0,0.8888888888888888
PRV51221,0.0,70.0,70.0,0.0,0.0,1.0,No,0.0,0.9859154929577465,0.0,35.0,1.0,0.0,0.5
PRV51222,0.0,860.0,860.0,0.0,0.0,5.0,No,0.0,0.9988385598141696,0.0,143.33333333333334,5.0,0.0,0.8333333333333334
PRV51224,0.0,3130.0,3130.0,0.0,0.0,7.0,No,0.0,0.9996806132226126,0.0,391.25,7.0,0.0,0.875
PRV51225,0.0,1190.0,1190.0,0.0,0.0,8.0,No,0.0,0.9991603694374476,0.0,132.22222222222223,8.0,0.0,0.8888888888888888
PRV51226,0.0,7430.0,7430.0,0.0,0.0,20.0,No,0.0,0.9998654286098776,0.0,353.8095238095238,20.0,0.0,0.9523809523809523
PRV51228,0.0,430.0,430.0,0.0,0.0,5.0,No,0.0,0.9976798143851509,0.0,71.66666666666667,5.0,0.0,0.8333333333333334
PRV51229,0.0,12410.0,12410.0,0.0,0.0,47.0,No,0.0,0.9999194263153655,0.0,258.5416666666667,47.0,0.0,0.9791666666666666
PRV51230,0.0,12490.0,12490.0,0.0,0.0,30.0,No,0.0,0.9999199423584981,0.0,402.9032258064516,30.0,0.0,0.967741935483871
PRV51231,16000.0,0.0,16000.0,16000.0,2.0,0.0,No,16000.0,0.0,5333.333333333333,0.0,2.0,0.6666666666666666,0.0
PRV51232,26000.0,0.0,26000.0,26000.0,1.0,0.0,No,26000.0,0.0,13000.0,0.0,1.0,0.5,0.0
PRV51233,27000.0,0.0,27000.0,27000.0,3.0,0.0,No,27000.0,0.0,6750.0,0.0,3.0,0.75,0.0
PRV51234,29000.0,0.0,29000.0,29000.0,5.0,0.0,No,29000.0,0.0,4833.333333333333,0.0,5.0,0.8333333333333334,0.0
PRV51235,10000.0,0.0,10000.0,10000.0,2.0,0.0,No,10000.0,0.0,3333.3333333333335,0.0,2.0,0.6666666666666666,0.0
PRV51236,12000.0,0.0,12000.0,12000.0,1.0,0.0,No,12000.0,0.0,6000.0,0.0,1.0,0.5,0.0
PRV51237,19000.0,0.0,19000.0,19000.0,1.0,0.0,No,19000.0,0.0,9500.0,0.0,1.0,0.5,0.0
PRV51238,132000.0,0.0,132000.0,132000.0,8.0,0.0,No,132000.0,0.0,14666.666666666666,0.0,8.0,0.8888888888888888,0.0
PRV51239,5000.0,0.0,5000.0,5000.0,1.0,0.0,No,5000.0,0.0,2500.0,0.0,1.0,0.5,0.0
PRV51240,81000.0,13020.0,94020.0,6.220720374779203,11.0,49.0,No,6.220720374779203,0.1384797013433169,6750.0,260.4,60.0,0.18032786885245902,0.8032786885245902
PRV51241,78000.0,12210.0,90210.0,6.387683236426173,10.0,50.0,No,6.387683236426173,0.13534934764053164,7090.909090909091,239.41176470588235,60.0,0.16393442622950818,0.819672131147541
PRV51242,88000.0,29200.0,117200.0,3.0135954248142185,11.0,100.0,Yes,3.0135954248142185,0.2491446318717417,7333.333333333333,289.1089108910891,111.0,0.09821428571428571,0.8928571428571429
PRV51243,0.0,6330.0,6330.0,0.0,0.0,36.0,No,0.0,0.9998420470699731,0.0,171.0810810810811,36.0,0.0,0.972972972972973
PRV51244,1796100.0,357890.0,2153990.0,5.018567105627132,200.0,1215.0,Yes,5.018567105627132,0.16615204056098656,8935.820895522387,294.3174342105263,1415.0,0.14124293785310735,0.8580508474576272
PRV51245,20000.0,63630.0,83630.0,0.3143122063145322,4.0,169.0,No,0.3143122063145322,0.7608422714065358,4000.0,374.29411764705884,173.0,0.022988505747126436,0.9712643678160919
PRV51247,74000.0,2240.0,76240.0,33.020972780008925,10.0,24.0,No,33.020972780008925,0.029380517044634777,6727.272727272727,89.6,34.0,0.2857142857142857,0.6857142857142857
PRV51248,23000.0,500.0,23500.0,45.908183632734534,1.0,1.0,No,45.908183632734534,0.021275690396153357,11500.0,250.0,2.0,0.3333333333333333,0.3333333333333333
PRV51249,506000.0,15330.0,521330.0,33.005022503424435,51.0,75.0,Yes,33.005022503424435,0.029405502454294873,9730.76923076923,201.71052631578948,126.0,0.4015748031496063,0.5905511811023622
PRV51250,0.0,22560.0,22560.0,0.0,0.0,85.0,No,0.0,0.9999556757235938,0.0,262.3255813953488,85.0,0.0,0.9883720930232558
PRV51251,0.0,3590.0,3590.0,0.0,0.0,11.0,No,0.0,0.9997215260373155,0.0,299.1666666666667,11.0,0.0,0.9166666666666666
PRV51252,142000.0,12930.0,154930.0,10.981362616966978,18.0,69.0,No,10.981362616966978,0.08345650644480446,7473.684210526316,184.71428571428572,87.0,0.20454545454545456,0.7840909090909091
PRV51253,0.0,21740.0,21740.0,0.0,0.0,85.0,No,0.0,0.9999540039556598,0.0,252.7906976744186,85.0,0.0,0.9883720930232558
PRV51255,11000.0,29570.0,40570.0,0.37198606743092894,2.0,72.0,No,0.37198606743092894,0.7288457272435976,3666.6666666666665,405.06849315068496,74.0,0.02666666666666667,0.96
PRV51256,0.0,38550.0,38550.0,0.0,0.0,95.0,No,0.0,0.9999740603356593,0.0,401.5625,95.0,0.0,0.9895833333333334
PRV51258,98000.0,1660.0,99660.0,59.00060204695966,8.0,6.0,No,59.00060204695966,0.016656465417766227,10888.888888888889,237.14285714285714,14.0,0.5333333333333333,0.4
PRV51259,150000.0,1960.0,151960.0,76.4915859255482,4.0,17.0,No,76.4915859255482,0.012898046209224735,30000.0,108.88888888888889,21.0,0.18181818181818182,0.7727272727272727
PRV51260,78000.0,14390.0,92390.0,5.420054200542006,3.0,59.0,No,5.420054200542006,0.15575110129774544,19500.0,239.83333333333334,62.0,0.047619047619047616,0.9365079365079365
PRV51261,245000.0,25170.0,270170.0,9.733423384053077,26.0,116.0,No,9.733423384053077,0.09316321885028371,9074.074074074075,215.12820512820514,142.0,0.18181818181818182,0.8111888111888111
PRV51262,0.0,16270.0,16270.0,0.0,0.0,60.0,No,0.0,0.9999385409624485,0.0,266.72131147540983,60.0,0.0,0.9836065573770492
PRV51263,210000.0,8170.0,218170.0,25.70064863541794,18.0,26.0,Yes,25.70064863541794,0.03744769011463485,11052.631578947368,302.5925925925926,44.0,0.4,0.5777777777777777
PRV51264,0.0,5270.0,5270.0,0.0,0.0,39.0,No,0.0,0.9998102826788086,0.0,131.75,39.0,0.0,0.975
PRV51265,0.0,45770.0,45770.0,0.0,0.0,160.0,No,0.0,0.9999781521050447,0.0,284.2857142857143,160.0,0.0,0.9937888198757764
PRV51266,78300.0,24600.0,102900.0,3.1827974472582414,10.0,82.0,No,3.1827974472582414,0.239064732121165,7118.181818181818,296.3855421686747,92.0,0.10752688172043011,0.8817204301075269
PRV51267,9000.0,3870.0,12870.0,2.324980625161457,2.0,12.0,No,2.324980625161457,0.30067593815554344,3000.0,297.6923076923077,14.0,0.13333333333333333,0.8
PRV51271,17000.0,26180.0,43180.0,0.6493258469882739,2.0,121.0,No,0.6493258469882739,0.6062851717190431,5666.666666666667,214.59016393442624,123.0,0.016129032258064516,0.9758064516129032
PRV51272,22000.0,28760.0,50760.0,0.7649247244532527,2.0,77.0,No,0.7649247244532527,0.5665767025866315,7333.333333333333,368.71794871794873,79.0,0.025,0.9625
PRV51273,0.0,131340.0,131340.0,0.0,0.0,553.0,No,0.0,0.9999923862312606,0.0,237.07581227436822,553.0,0.0,0.9981949458483754
PRV51274,165000.0,10720.0,175720.0,15.390355377296894,10.0,48.0,No,15.390355377296894,0.06100579896540539,15000.0,218.77551020408163,58.0,0.1694915254237288,0.8135593220338984
PRV51276,116000.0,17980.0,133980.0,6.451254101551638,14.0,53.0,No,6.451254101551638,0.1341981325710362,7733.333333333333,332.962962962963,67.0,0.20588235294117646,0.7794117647058824
PRV51277,121000.0,20190.0,141190.0,5.992769055519786,10.0,49.0,No,5.992769055519786,0.142997783144818,11000.0,403.8,59.0,0.16666666666666666,0.8166666666666667
PRV51279,0.0,59840.0,59840.0,0.0,0.0,224.0,No,0.0,0.999983289049314,0.0,265.9555555555556,224.0,0.0,0.9955555555555555
PRV51280,0.0,20250.0,20250.0,0.0,0.0,39.0,No,0.0,0.9999506197224829,0.0,506.25,39.0,0.0,0.975
PRV51281,0.0,89470.0,89470.0,0.0,0.0,259.0,No,0.0,0.9999888231941075,0.0,344.11538461538464,259.0,0.0,0.9961538461538462
PRV51282,66000.0,11330.0,77330.0,5.824728620598359,8.0,51.0,No,5.824728620598359,0.14651304134176463,7333.333333333333,217.8846153846154,59.0,0.13333333333333333,0.85
PRV51284,182000.0,97860.0,279860.0,1.859780709373499,17.0,360.0,No,1.859780709373499,0.34967358795973713,10111.111111111111,271.0803324099723,377.0,0.04497354497354497,0.9523809523809523
PRV51285,161000.0,35120.0,196120.0,4.5841519318926,15.0,153.0,No,4.5841519318926,0.17907312322494787,10062.5,228.05194805194805,168.0,0.08875739644970414,0.9053254437869822
PRV51286,136000.0,9170.0,145170.0,14.829353396576163,15.0,55.0,No,14.829353396576163,0.06316688594829546,8500.0,163.75,70.0,0.2112676056338028,0.7746478873239436
PRV51287,0.0,25700.0,25700.0,0.0,0.0,78.0,No,0.0,0.999961091008132,0.0,325.3164556962025,78.0,0.0,0.9873417721518988
PRV51288,37000.0,360.0,37360.0,102.49307479224376,3.0,5.0,No,102.49307479224376,0.009635716388747625,9250.0,60.0,8.0,0.3333333333333333,0.5555555555555556
PRV51289,0.0,46300.0,46300.0,0.0,0.0,92.0,No,0.0,0.9999784021943371,0.0,497.8494623655914,92.0,0.0,0.989247311827957
PRV51290,0.0,14990.0,14990.0,0.0,0.0,113.0,No,0.0,0.9999332933093189,0.0,131.49122807017545,113.0,0.0,0.9912280701754386
PRV51292,0.0,3970.0,3970.0,0.0,0.0,22.0,No,0.0,0.9997481742634097,0.0,172.6086956521739,22.0,0.0,0.9565217391304348
PRV51293,0.0,21200.0,21200.0,0.0,0.0,88.0,No,0.0,0.9999528324135654,0.0,238.20224719101122,88.0,0.0,0.9887640449438202
PRV51295,0.0,1950.0,1950.0,0.0,0.0,7.0,No,0.0,0.9994874423372629,0.0,243.75,7.0,0.0,0.875
PRV51296,33000.0,5630.0,38630.0,5.860415556739478,3.0,27.0,No,5.860415556739478,0.14573787890554218,8250.0,201.07142857142858,30.0,0.0967741935483871,0.8709677419354839
PRV51297,51000.0,26090.0,77090.0,1.954697021961596,5.0,65.0,No,1.954697021961596,0.3384312046801832,8500.0,395.3030303030303,70.0,0.07042253521126761,0.9154929577464789
PRV51298,0.0,31120.0,31120.0,0.0,0.0,100.0,No,0.0,0.9999678673564474,0.0,308.1188118811881,100.0,0.0,0.9900990099009901
PRV51299,0.0,6230.0,6230.0,0.0,0.0,37.0,No,0.0,0.9998395121168352,0.0,163.94736842105263,37.0,0.0,0.9736842105263158
PRV51300,93000.0,14540.0,107540.0,6.395708685785022,7.0,45.0,No,6.395708685785022,0.13520424768227932,11625.0,316.0869565217391,52.0,0.1320754716981132,0.8490566037735849
PRV51301,108000.0,28910.0,136910.0,3.7356023658814985,6.0,106.0,No,3.7356023658814985,0.21115907414305643,15428.57142857143,270.1869158878505,112.0,0.05309734513274336,0.9380530973451328
PRV51302,76000.0,4710.0,80710.0,16.13245595414986,10.0,33.0,No,16.13245595414986,0.058356357869435396,6909.090909090909,138.52941176470588,43.0,0.22727272727272727,0.75
PRV51303,0.0,36110.0,36110.0,0.0,0.0,93.0,No,0.0,0.9999723076071003,0.0,384.1489361702128,93.0,0.0,0.9893617021276596
PRV51304,28000.0,11350.0,39350.0,2.466743018236279,2.0,49.0,No,2.466743018236279,0.28842977306802875,9333.333333333334,227.0,51.0,0.038461538461538464,0.9423076923076923
PRV51305,98000.0,15400.0,113400.0,6.363223167326797,11.0,38.0,No,6.363223167326797,0.13580127159372493,8166.666666666667,394.87179487179486,49.0,0.22,0.76
PRV51306,0.0,3700.0,3700.0,0.0,0.0,17.0,No,0.0,0.9997298027560119,0.0,205.55555555555554,17.0,0.0,0.9444444444444444
PRV51307,0.0,6940.0,6940.0,0.0,0.0,37.0,No,0.0,0.9998559285405562,0.0,182.6315789473684,37.0,0.0,0.9736842105263158
PRV51308,0.0,13790.0,13790.0,0.0,0.0,35.0,No,0.0,0.9999274889420636,0.0,383.05555555555554,35.0,0.0,0.9722222222222222
PRV51309,0.0,3790.0,3790.0,0.0,0.0,18.0,No,0.0,0.9997362173568979,0.0,199.47368421052633,18.0,0.0,0.9473684210526315
PRV51311,13000.0,3010.0,16010.0,4.317502490866822,3.0,18.0,No,4.317502490866822,0.1879957529198676,3250.0,158.42105263157896,21.0,0.13636363636363635,0.8181818181818182
PRV51312,19000.0,9790.0,28790.0,1.9405576549892758,4.0,42.0,No,1.9405576549892758,0.34003681706088706,3800.0,227.67441860465115,46.0,0.0851063829787234,0.8936170212765957
PRV51313,0.0,4970.0,4970.0,0.0,0.0,19.0,No,0.0,0.99979883323275,0.0,248.5,19.0,0.0,0.95
PRV51314,0.0,6460.0,6460.0,0.0,0.0,30.0,No,0.0,0.9998452251973379,0.0,208.38709677419354,30.0,0.0,0.967741935483871
PRV51315,0.0,7210.0,7210.0,0.0,0.0,47.0,No,0.0,0.9998613229787824,0.0,150.20833333333334,47.0,0.0,0.9791666666666666
PRV51316,21000.0,0.0,21000.0,21000.0,3.0,0.0,No,21000.0,0.0,5250.0,0.0,3.0,0.75,0.0
PRV51318,13000.0,0.0,13000.0,13000.0,3.0,0.0,No,13000.0,0.0,3250.0,0.0,3.0,0.75,0.0
PRV51322,0.0,850.0,850.0,0.0,0.0,12.0,No,0.0,0.9988249118683902,0.0,65.38461538461539,12.0,0.0,0.9230769230769231
PRV51323,0.0,20860.0,20860.0,0.0,0.0,76.0,No,0.0,0.9999520636594602,0.0,270.90909090909093,76.0,0.0,0.987012987012987
PRV51324,0.0,9330.0,9330.0,0.0,0.0,28.0,No,0.0,0.9998928303504447,0.0,321.7241379310345,28.0,0.0,0.9655172413793104
PRV51325,0.0,15140.0,15140.0,0.0,0.0,15.0,No,0.0,0.99993395416419,0.0,946.25,15.0,0.0,0.9375
PRV51326,0.0,14000.0,14000.0,0.0,0.0,44.0,No,0.0,0.9999285765302478,0.0,311.1111111111111,44.0,0.0,0.9777777777777777
PRV51327,0.0,8990.0,8990.0,0.0,0.0,41.0,No,0.0,0.9998887776665555,0.0,214.04761904761904,41.0,0.0,0.9761904761904762
PRV51328,0.0,550.0,550.0,0.0,0.0,7.0,No,0.0,0.9981851179673321,0.0,68.75,7.0,0.0,0.875
PRV51329,0.0,19360.0,19360.0,0.0,0.0,74.0,No,0.0,0.9999483497753215,0.0,258.1333333333333,74.0,0.0,0.9866666666666667
PRV51330,0.0,3810.0,3810.0,0.0,0.0,19.0,No,0.0,0.9997376016793492,0.0,190.5,19.0,0.0,0.95
PRV51331,0.0,320.0,320.0,0.0,0.0,5.0,No,0.0,0.9968847352024922,0.0,53.333333333333336,5.0,0.0,0.8333333333333334
PRV51334,15000.0,0.0,15000.0,15000.0,2.0,0.0,No,15000.0,0.0,5000.0,0.0,2.0,0.6666666666666666,0.0
PRV51335,0.0,46080.0,46080.0,0.0,0.0,142.0,No,0.0,0.9999782990820512,0.0,322.23776223776224,142.0,0.0,0.993006993006993
PRV51336,116000.0,13450.0,129450.0,8.623894134265111,10.0,59.0,No,8.623894134265111,0.10390031749465048,10545.454545454546,224.16666666666666,69.0,0.14285714285714285,0.8428571428571429
PRV51337,350000.0,29100.0,379100.0,12.027078107281536,40.0,128.0,Yes,12.027078107281536,0.07676054666170756,8536.585365853658,225.58139534883722,168.0,0.23668639053254437,0.757396449704142
PRV51338,73000.0,40860.0,113860.0,1.7865446269058516,7.0,121.0,Yes,1.7865446269058516,0.3588586083031064,9125.0,334.91803278688525,128.0,0.05426356589147287,0.937984496124031
PRV51340,0.0,43210.0,43210.0,0.0,0.0,151.0,No,0.0,0.9999768577445558,0.0,284.2763157894737,151.0,0.0,0.993421052631579
PRV51341,0.0,14530.0,14530.0,0.0,0.0,71.0,No,0.0,0.9999311816117267,0.0,201.80555555555554,71.0,0.0,0.9861111111111112
PRV51342,319000.0,37780.0,356780.0,8.443397474921257,28.0,179.0,No,8.443397474921257,0.10589128905406958,11000.0,209.88888888888889,207.0,0.1346153846153846,0.8605769230769231
PRV51344,19000.0,7250.0,26250.0,2.620328230588884,2.0,31.0,No,2.620328230588884,0.27617995504933146,6333.333333333333,226.5625,33.0,0.058823529411764705,0.9117647058823529
PRV51345,0.0,15120.0,15120.0,0.0,0.0,49.0,No,0.0,0.9999338668077508,0.0,302.4,49.0,0.0,0.98
PRV51346,41000.0,63490.0,104490.0,0.6457608164936762,5.0,261.0,No,0.6457608164936762,0.6076121388444938,6833.333333333333,242.32824427480915,266.0,0.018726591760299626,0.9775280898876404
PRV51347,0.0,596900.0,596900.0,0.0,0.0,2067.0,Yes,0.0,0.9999983246803071,0.0,288.6363636363636,2067.0,0.0,0.9995164410058027
PRV51348,146000.0,6330.0,152330.0,23.06112778392039,19.0,36.0,No,23.06112778392039,0.04155424700159521,7300.0,171.0810810810811,55.0,0.3392857142857143,0.6428571428571429
PRV51349,37000.0,3480.0,40480.0,10.62912956047113,5.0,25.0,No,10.62912956047113,0.08596625577431388,6166.666666666667,133.84615384615384,30.0,0.16129032258064516,0.8064516129032258
PRV51350,142000.0,71380.0,213380.0,1.9893248903769911,21.0,218.0,No,1.9893248903769911,0.3345190059096171,6454.545454545455,325.93607305936075,239.0,0.0875,0.9083333333333333
PRV51351,0.0,10840.0,10840.0,0.0,0.0,32.0,No,0.0,0.9999077575869385,0.0,328.4848484848485,32.0,0.0,0.9696969696969697
PRV51352,0.0,5900.0,5900.0,0.0,0.0,4.0,No,0.0,0.9998305371970853,0.0,1180.0,4.0,0.0,0.8
PRV51353,50000.0,1210.0,51210.0,41.28819157720892,5.0,13.0,No,41.28819157720892,0.02362773622854465,8333.333333333334,86.42857142857143,18.0,0.2631578947368421,0.6842105263157895
PRV51354,10000.0,440.0,10440.0,22.675736961451246,1.0,3.0,No,22.675736961451246,0.04214155732209558,5000.0,110.0,4.0,0.2,0.6
PRV51355,134100.0,10960.0,145060.0,12.234285192956847,15.0,59.0,No,12.234285192956847,0.07555442193284205,8381.25,182.66666666666666,74.0,0.2,0.7866666666666666
PRV51356,167000.0,20800.0,187800.0,8.028460170184125,17.0,78.0,No,8.028460170184125,0.1107555337831002,9277.777777777777,263.2911392405063,95.0,0.17708333333333334,0.8125
PRV51357,170000.0,35130.0,205130.0,4.839031055193419,13.0,148.0,Yes,4.839031055193419,0.1712564166313234,12142.857142857143,235.7718120805369,161.0,0.08024691358024691,0.9135802469135802
PRV51358,60000.0,1210.0,61210.0,49.5458298926507,7.0,10.0,No,49.5458298926507,0.01976768881410204,7500.0,110.0,17.0,0.3888888888888889,0.5555555555555556
PRV51360,86000.0,8230.0,94230.0,10.448305187705017,9.0,20.0,No,10.448305187705017,0.0873385616198491,8600.0,391.9047619047619,29.0,0.3,0.6666666666666666
PRV51361,0.0,7870.0,7870.0,0.0,0.0,32.0,No,0.0,0.9998729513403634,0.0,238.4848484848485,32.0,0.0,0.9696969696969697
PRV51362,141000.0,10320.0,151320.0,13.661466912120918,6.0,38.0,No,13.661466912120918,0.06819939069924201,20142.85714285714,264.61538461538464,44.0,0.13333333333333333,0.8444444444444444
PRV51363,0.0,150.0,150.0,0.0,0.0,3.0,No,0.0,0.9933774834437086,0.0,37.5,3.0,0.0,0.75
PRV51364,52000.0,3830.0,55830.0,13.57347950926651,6.0,17.0,No,13.57347950926651,0.06859988178610449,7428.571428571428,212.77777777777777,23.0,0.25,0.7083333333333334
PRV51366,0.0,18340.0,18340.0,0.0,0.0,57.0,No,0.0,0.9999454773458372,0.0,316.2068965517241,57.0,0.0,0.9827586206896551
PRV51368,0.0,570.0,570.0,0.0,0.0,4.0,No,0.0,0.9982486865148862,0.0,114.0,4.0,0.0,0.8
PRV51369,0.0,601910.0,601910.0,0.0,0.0,2083.0,Yes,0.0,0.9999983386248134,0.0,288.8243761996161,2083.0,0.0,0.9995201535508638
PRV51371,83400.0,9730.0,93130.0,8.570547734045833,11.0,35.0,No,8.570547734045833,0.1044764901053355,6950.0,270.27777777777777,46.0,0.23404255319148937,0.7446808510638298
PRV51376,0.0,19420.0,19420.0,0.0,0.0,51.0,No,0.0,0.9999485093455538,0.0,373.46153846153845,51.0,0.0,0.9807692307692307
PRV51377,102000.0,21950.0,123950.0,4.646713133798005,3.0,92.0,No,4.646713133798005,0.17708610660664295,25500.0,236.0215053763441,95.0,0.03125,0.9583333333333334
PRV51378,1202000.0,13370.0,1215370.0,89.89604367661357,108.0,53.0,Yes,89.89604367661357,0.011000756147711274,11027.522935779816,247.59259259259258,161.0,0.6666666666666666,0.3271604938271605
PRV51379,13000.0,6340.0,19340.0,2.050149818640593,2.0,20.0,No,2.050149818640593,0.3278010444134223,4333.333333333333,301.9047619047619,22.0,0.08695652173913043,0.8695652173913043
PRV51380,51000.0,560.0,51560.0,90.9090909090909,4.0,4.0,No,90.9090909090909,0.010860922014701034,10200.0,112.0,8.0,0.4444444444444444,0.4444444444444444
PRV51382,0.0,6840.0,6840.0,0.0,0.0,16.0,No,0.0,0.9998538225405642,0.0,402.3529411764706,16.0,0.0,0.9411764705882353
PRV51383,89000.0,19490.0,108490.0,4.566210045662101,9.0,68.0,No,4.566210045662101,0.17964623793678738,8900.0,282.463768115942,77.0,0.11538461538461539,0.8717948717948718
PRV51386,0.0,99320.0,99320.0,0.0,0.0,382.0,No,0.0,0.9999899316358072,0.0,259.3211488250653,382.0,0.0,0.9973890339425587
PRV51387,96000.0,18420.0,114420.0,5.211443461267033,13.0,46.0,No,5.211443461267033,0.16098443467545293,6857.142857142857,391.9148936170213,59.0,0.21666666666666667,0.7666666666666667
PRV51388,159000.0,32010.0,191010.0,4.967042579113429,14.0,72.0,No,4.967042579113429,0.16758197171890624,10600.0,438.4931506849315,86.0,0.16091954022988506,0.8275862068965517
PRV51389,136000.0,17470.0,153470.0,7.784328315494248,18.0,61.0,No,7.784328315494248,0.11383258074815437,7157.894736842105,281.7741935483871,79.0,0.225,0.7625
PRV51390,1577600.0,29660.0,1607260.0,53.187687535821446,164.0,111.0,Yes,53.187687535821446,0.018453754555109593,9561.212121212122,264.82142857142856,275.0,0.5942028985507246,0.40217391304347827
PRV51391,79500.0,64900.0,144400.0,1.2249426048905256,13.0,164.0,No,1.2249426048905256,0.4494428708942459,5678.571428571428,393.3333333333333,177.0,0.07303370786516854,0.9213483146067416
PRV51392,0.0,1660.0,1660.0,0.0,0.0,17.0,No,0.0,0.9993979530403372,0.0,92.22222222222223,17.0,0.0,0.9444444444444444
PRV51393,715000.0,191370.0,906370.0,3.736198274555706,68.0,842.0,Yes,3.736198274555706,0.21113870589416475,10362.31884057971,227.01067615658363,910.0,0.07464324917672886,0.9242590559824369
PRV51394,0.0,460.0,460.0,0.0,0.0,4.0,No,0.0,0.9978308026030369,0.0,92.0,4.0,0.0,0.8
PRV51395,0.0,10400.0,10400.0,0.0,0.0,20.0,No,0.0,0.9999038553985193,0.0,495.23809523809524,20.0,0.0,0.9523809523809523
PRV51396,11000.0,6520.0,17520.0,1.686857843888974,3.0,41.0,No,1.686857843888974,0.3721248787169682,2750.0,155.23809523809524,44.0,0.06666666666666667,0.9111111111111111
PRV51397,0.0,17870.0,17870.0,0.0,0.0,40.0,No,0.0,0.9999440434223043,0.0,435.8536585365854,40.0,0.0,0.975609756097561
PRV51398,4000.0,27040.0,31040.0,0.1479235235383307,1.0,85.0,No,0.1479235235383307,0.871105956637995,2000.0,314.4186046511628,86.0,0.011494252873563218,0.9770114942528736
PRV51399,711400.0,133670.0,845070.0,5.322021979337328,65.0,146.0,Yes,5.322021979337328,0.1581760585796933,10778.787878787878,909.3197278911565,211.0,0.30660377358490565,0.6886792452830188
PRV51401,78000.0,13520.0,91520.0,5.768804082538273,8.0,34.0,Yes,5.768804082538273,0.14772565859201714,8666.666666666666,386.2857142857143,42.0,0.18604651162790697,0.7906976744186046
PRV51403,254000.0,23010.0,277010.0,11.038199122158968,10.0,104.0,No,11.038199122158968,0.08306529343600073,23090.909090909092,219.14285714285714,114.0,0.08695652173913043,0.9043478260869565
PRV51404,12000.0,17350.0,29350.0,0.6916027894645842,1.0,58.0,No,0.6916027894645842,0.5911212565159619,6000.0,294.06779661016947,59.0,0.016666666666666666,0.9666666666666667
PRV51405,9000.0,14710.0,23710.0,0.6117870980898648,2.0,47.0,No,0.6117870980898648,0.6203871620766733,3000.0,306.4583333333333,49.0,0.04,0.94
PRV51406,95000.0,9260.0,104260.0,10.258071482561279,8.0,21.0,No,10.258071482561279,0.08881556862105677,10555.555555555555,420.90909090909093,29.0,0.26666666666666666,0.7
PRV51408,0.0,1390.0,1390.0,0.0,0.0,15.0,No,0.0,0.9992810927390366,0.0,86.875,15.0,0.0,0.9375
PRV51409,0.0,300.0,300.0,0.0,0.0,4.0,No,0.0,0.9966777408637874,0.0,60.0,4.0,0.0,0.8
PRV51410,0.0,177550.0,177550.0,0.0,0.0,628.0,Yes,0.0,0.9999943678154446,0.0,282.27344992050877,628.0,0.0,0.9984101748807631
PRV51412,0.0,440.0,440.0,0.0,0.0,5.0,No,0.0,0.9977324263038548,0.0,73.33333333333333,5.0,0.0,0.8333333333333334
PRV51414,28000.0,2230.0,30230.0,12.550425818018825,3.0,25.0,No,12.550425818018825,0.07376534021368794,7000.0,85.76923076923077,28.0,0.10344827586206896,0.8620689655172413
