Provider,IP_Claims_Total,OP_Claims_Total,Total_Reimbursed,Claim_Ratio,Inpatient_Visits,Outpatient_Visits,PotentialFraud,Total_Claims,Claim_Ratio_IP_to_OP,Claim_Ratio_OP_to_Total,Avg_IP_Claim,Avg_OP_Claim,Total_Visits,IP_to_Total_Visit_Ratio,OP_to_Total_Visit_Ratio
PRV51732,0.0,6960.0,6960.0,0.0,0.0,12.0,No,6960.0,0.0,0.9998563424795288,0.0,535.3846153846154,12.0,0.0,0.9230769230769232
PRV51734,0.0,7900.0,7900.0,0.0,0.0,20.0,No,7900.0,0.0,0.9998734337425642,0.0,376.1904761904762,20.0,0.0,0.9523809523809524
PRV51736,0.0,5620.0,5620.0,0.0,0.0,21.0,No,5620.0,0.0,0.9998220957125068,0.0,255.45454545454547,21.0,0.0,0.9545454545454546
PRV51738,0.0,850.0,850.0,0.0,0.0,16.0,No,850.0,0.0,0.9988249118683902,0.0,50.0,16.0,0.0,0.9411764705882352
PRV51739,0.0,13700.0,13700.0,0.0,0.0,74.0,No,13700.0,0.0,0.9999270126268156,0.0,182.66666666666663,74.0,0.0,0.9866666666666668
PRV51740,0.0,14010.0,14010.0,0.0,0.0,57.0,No,14010.0,0.0,0.9999286275069588,0.0,241.55172413793105,57.0,0.0,0.9827586206896552
PRV51741,0.0,5190.0,5190.0,0.0,0.0,35.0,No,5190.0,0.0,0.9998073588903872,0.0,144.16666666666666,35.0,0.0,0.9722222222222222
PRV51742,0.0,2830.0,2830.0,0.0,0.0,13.0,No,2830.0,0.0,0.9996467679265276,0.0,202.14285714285717,13.0,0.0,0.9285714285714286
PRV51744,0.0,660.0,660.0,0.0,0.0,5.0,No,660.0,0.0,0.9984871406959152,0.0,110.0,5.0,0.0,0.8333333333333334
PRV51745,0.0,2290.0,2290.0,0.0,0.0,13.0,No,2290.0,0.0,0.9995635093845482,0.0,163.57142857142858,13.0,0.0,0.9285714285714286
PRV51746,0.0,10490.0,10490.0,0.0,0.0,26.0,No,10490.0,0.0,0.999904680202078,0.0,388.5185185185185,26.0,0.0,0.9629629629629628
PRV51748,0.0,8060.0,8060.0,0.0,0.0,18.0,No,8060.0,0.0,0.9998759459124178,0.0,424.2105263157895,18.0,0.0,0.9473684210526316
PRV51749,0.0,2780.0,2780.0,0.0,0.0,6.0,No,2780.0,0.0,0.9996404171161452,0.0,397.1428571428572,6.0,0.0,0.8571428571428571
PRV51754,0.0,2120.0,2120.0,0.0,0.0,9.0,No,2120.0,0.0,0.9995285242809996,0.0,212.0,9.0,0.0,0.9
PRV51755,0.0,590.0,590.0,0.0,0.0,6.0,No,590.0,0.0,0.9983079526226736,0.0,84.28571428571429,6.0,0.0,0.8571428571428571
PRV51758,0.0,910.0,910.0,0.0,0.0,7.0,No,910.0,0.0,0.9989023051591658,0.0,113.75,7.0,0.0,0.875
PRV51759,0.0,1090.0,1090.0,0.0,0.0,13.0,No,1090.0,0.0,0.999083409715857,0.0,77.85714285714286,13.0,0.0,0.9285714285714286
PRV51761,0.0,1870.0,1870.0,0.0,0.0,11.0,No,1870.0,0.0,0.9994655264564404,0.0,155.83333333333334,11.0,0.0,0.9166666666666666
PRV51762,0.0,3100.0,3100.0,0.0,0.0,14.0,No,3100.0,0.0,0.999677523379555,0.0,206.66666666666663,14.0,0.0,0.9333333333333332
PRV51763,0.0,3960.0,3960.0,0.0,0.0,11.0,No,3960.0,0.0,0.9997475385003788,0.0,330.0,11.0,0.0,0.9166666666666666
PRV51764,0.0,6060.0,6060.0,0.0,0.0,33.0,No,6060.0,0.0,0.9998350107243028,0.0,178.23529411764707,33.0,0.0,0.9705882352941176
PRV51765,0.0,2870.0,2870.0,0.0,0.0,14.0,No,2870.0,0.0,0.9996516893068618,0.0,191.33333333333331,14.0,0.0,0.9333333333333332
PRV51766,0.0,2290.0,2290.0,0.0,0.0,23.0,No,2290.0,0.0,0.9995635093845482,0.0,95.41666666666669,23.0,0.0,0.9583333333333334
PRV51767,0.0,4060.0,4060.0,0.0,0.0,12.0,No,4060.0,0.0,0.9997537552327012,0.0,312.3076923076923,12.0,0.0,0.9230769230769232
PRV51769,0.0,4800.0,4800.0,0.0,0.0,15.0,No,4800.0,0.0,0.999791710060404,0.0,300.0,15.0,0.0,0.9375
PRV51770,0.0,6820.0,6820.0,0.0,0.0,15.0,No,6820.0,0.0,0.9998533939305088,0.0,426.25,15.0,0.0,0.9375
PRV51771,0.0,8530.0,8530.0,0.0,0.0,40.0,No,8530.0,0.0,0.9998827804477788,0.0,208.0487804878049,40.0,0.0,0.975609756097561
PRV51773,0.0,760.0,760.0,0.0,0.0,5.0,No,760.0,0.0,0.9986859395532196,0.0,126.66666666666669,5.0,0.0,0.8333333333333334
PRV51775,0.0,9610.0,9610.0,0.0,0.0,39.0,No,9610.0,0.0,0.9998959525543648,0.0,240.25,39.0,0.0,0.975
PRV51776,0.0,12640.0,12640.0,0.0,0.0,54.0,No,12640.0,0.0,0.9999208923344672,0.0,229.8181818181818,54.0,0.0,0.9818181818181818
PRV51779,0.0,7690.0,7690.0,0.0,0.0,24.0,No,7690.0,0.0,0.9998699778962424,0.0,307.6,24.0,0.0,0.96
PRV51780,0.0,5120.0,5120.0,0.0,0.0,34.0,No,5120.0,0.0,0.9998047256395236,0.0,146.28571428571428,34.0,0.0,0.9714285714285714
PRV51781,0.0,3000.0,3000.0,0.0,0.0,24.0,No,3000.0,0.0,0.9996667777407532,0.0,120.0,24.0,0.0,0.96
PRV51784,0.0,3820.0,3820.0,0.0,0.0,8.0,No,3820.0,0.0,0.9997382884061764,0.0,424.44444444444446,8.0,0.0,0.8888888888888888
PRV51789,0.0,6940.0,6940.0,0.0,0.0,32.0,No,6940.0,0.0,0.9998559285405562,0.0,210.3030303030303,32.0,0.0,0.9696969696969696
PRV51790,0.0,18580.0,18580.0,0.0,0.0,76.0,No,18580.0,0.0,0.9999461815833378,0.0,241.2987012987013,76.0,0.0,0.987012987012987
PRV51792,0.0,21390.0,21390.0,0.0,0.0,46.0,No,21390.0,0.0,0.9999532513673977,0.0,455.1063829787234,46.0,0.0,0.9787234042553192
PRV51793,0.0,5000.0,5000.0,0.0,0.0,25.0,No,5000.0,0.0,0.9998000399920016,0.0,192.30769230769232,25.0,0.0,0.9615384615384616
PRV51794,0.0,2020.0,2020.0,0.0,0.0,11.0,No,2020.0,0.0,0.999505195447798,0.0,168.33333333333334,11.0,0.0,0.9166666666666666
PRV51795,0.0,7510.0,7510.0,0.0,0.0,36.0,No,7510.0,0.0,0.9998668619358274,0.0,202.97297297297297,36.0,0.0,0.972972972972973
PRV51798,0.0,1420.0,1420.0,0.0,0.0,10.0,No,1420.0,0.0,0.9992962702322308,0.0,129.0909090909091,10.0,0.0,0.9090909090909092
PRV51801,0.0,5030.0,5030.0,0.0,0.0,20.0,No,5030.0,0.0,0.999801232359372,0.0,239.52380952380952,20.0,0.0,0.9523809523809524
PRV51802,0.0,4930.0,4930.0,0.0,0.0,24.0,No,4930.0,0.0,0.9997972013790306,0.0,197.2,24.0,0.0,0.96
PRV51815,0.0,810.0,810.0,0.0,0.0,5.0,No,810.0,0.0,0.998766954377312,0.0,135.0,5.0,0.0,0.8333333333333334
PRV51843,0.0,18810.0,18810.0,0.0,0.0,50.0,No,18810.0,0.0,0.9999468396151188,0.0,368.8235294117647,50.0,0.0,0.9803921568627452
PRV51847,0.0,9420.0,9420.0,0.0,0.0,42.0,No,9420.0,0.0,0.9998938541556098,0.0,219.06976744186048,42.0,0.0,0.9767441860465116
PRV51848,0.0,15680.0,15680.0,0.0,0.0,57.0,No,15680.0,0.0,0.9999362285568524,0.0,270.3448275862069,57.0,0.0,0.9827586206896552
PRV51852,0.0,7740.0,7740.0,0.0,0.0,19.0,No,7740.0,0.0,0.9998708177238084,0.0,387.0,19.0,0.0,0.95
PRV51858,0.0,14380.0,14380.0,0.0,0.0,61.0,No,14380.0,0.0,0.9999304638064112,0.0,231.93548387096772,61.0,0.0,0.9838709677419356
PRV51859,0.0,15500.0,15500.0,0.0,0.0,65.0,No,15500.0,0.0,0.99993548803303,0.0,234.84848484848484,65.0,0.0,0.9848484848484848
PRV51861,0.0,2760.0,2760.0,0.0,0.0,21.0,No,2760.0,0.0,0.9996378123868164,0.0,125.45454545454544,21.0,0.0,0.9545454545454546
PRV51865,0.0,11670.0,11670.0,0.0,0.0,28.0,No,11670.0,0.0,0.9999143175391996,0.0,402.41379310344826,28.0,0.0,0.9655172413793104
PRV51870,0.0,19290.0,19290.0,0.0,0.0,55.0,No,19290.0,0.0,0.9999481623555024,0.0,344.4642857142857,55.0,0.0,0.9821428571428572
PRV51871,0.0,5920.0,5920.0,0.0,0.0,30.0,No,5920.0,0.0,0.9998311096098632,0.0,190.96774193548387,30.0,0.0,0.967741935483871
PRV51872,0.0,8840.0,8840.0,0.0,0.0,24.0,No,8840.0,0.0,0.9998868906232328,0.0,353.6,24.0,0.0,0.96
PRV51874,0.0,11290.0,11290.0,0.0,0.0,44.0,No,11290.0,0.0,0.9999114338853956,0.0,250.88888888888889,44.0,0.0,0.9777777777777776
PRV51878,0.0,3110.0,3110.0,0.0,0.0,12.0,No,3110.0,0.0,0.9996785599485696,0.0,239.23076923076923,12.0,0.0,0.9230769230769232
PRV51885,0.0,25670.0,25670.0,0.0,0.0,85.0,No,25670.0,0.0,0.9999610455377664,0.0,298.48837209302326,85.0,0.0,0.9883720930232558
PRV51886,0.0,2160.0,2160.0,0.0,0.0,18.0,No,2160.0,0.0,0.999537251272559,0.0,113.6842105263158,18.0,0.0,0.9473684210526316
PRV51888,0.0,640.0,640.0,0.0,0.0,5.0,No,640.0,0.0,0.998439937597504,0.0,106.66666666666669,5.0,0.0,0.8333333333333334
PRV51892,0.0,750.0,750.0,0.0,0.0,5.0,No,750.0,0.0,0.9986684420772304,0.0,125.0,5.0,0.0,0.8333333333333334
PRV51894,0.0,9210.0,9210.0,0.0,0.0,20.0,No,9210.0,0.0,0.9998914341548149,0.0,438.57142857142856,20.0,0.0,0.9523809523809524
PRV51895,0.0,3730.0,3730.0,0.0,0.0,18.0,No,3730.0,0.0,0.9997319753417314,0.0,196.31578947368425,18.0,0.0,0.9473684210526316
PRV51896,0.0,530.0,530.0,0.0,0.0,5.0,No,530.0,0.0,0.9981167608286252,0.0,88.33333333333333,5.0,0.0,0.8333333333333334
PRV51897,0.0,10930.0,10930.0,0.0,0.0,65.0,No,10930.0,0.0,0.999908517061568,0.0,165.6060606060606,65.0,0.0,0.9848484848484848
PRV51899,0.0,5500.0,5500.0,0.0,0.0,23.0,No,5500.0,0.0,0.9998182148700236,0.0,229.16666666666663,23.0,0.0,0.9583333333333334
PRV51901,0.0,3600.0,3600.0,0.0,0.0,7.0,No,3600.0,0.0,0.9997222993612884,0.0,450.0,7.0,0.0,0.875
PRV51906,0.0,2730.0,2730.0,0.0,0.0,22.0,No,2730.0,0.0,0.9996338337605272,0.0,118.69565217391305,22.0,0.0,0.9565217391304348
PRV51909,0.0,3460.0,3460.0,0.0,0.0,16.0,No,3460.0,0.0,0.999711066165848,0.0,203.52941176470588,16.0,0.0,0.9411764705882352
PRV51910,0.0,27950.0,27950.0,0.0,0.0,82.0,No,27950.0,0.0,0.999964223104719,0.0,336.7469879518072,82.0,0.0,0.9879518072289156
PRV51911,0.0,25540.0,25540.0,0.0,0.0,93.0,No,25540.0,0.0,0.9999608472651814,0.0,271.70212765957444,93.0,0.0,0.9893617021276596
PRV51914,0.0,1680.0,1680.0,0.0,0.0,11.0,No,1680.0,0.0,0.9994051160023796,0.0,140.0,11.0,0.0,0.9166666666666666
PRV51915,0.0,6170.0,6170.0,0.0,0.0,20.0,No,6170.0,0.0,0.9998379517096094,0.0,293.8095238095238,20.0,0.0,0.9523809523809524
PRV51916,0.0,7290.0,7290.0,0.0,0.0,43.0,No,7290.0,0.0,0.9998628446029352,0.0,165.6818181818182,43.0,0.0,0.9772727272727272
PRV51917,0.0,970.0,970.0,0.0,0.0,11.0,No,970.0,0.0,0.9989701338825951,0.0,80.83333333333333,11.0,0.0,0.9166666666666666
PRV51921,0.0,19290.0,19290.0,0.0,0.0,70.0,No,19290.0,0.0,0.9999481623555024,0.0,271.6901408450704,70.0,0.0,0.9859154929577464
PRV51922,0.0,5090.0,5090.0,0.0,0.0,24.0,No,5090.0,0.0,0.999803574936162,0.0,203.6,24.0,0.0,0.96
PRV51923,0.0,1040.0,1040.0,0.0,0.0,9.0,No,1040.0,0.0,0.999039385206532,0.0,104.0,9.0,0.0,0.9
PRV51924,0.0,15710.0,15710.0,0.0,0.0,50.0,No,15710.0,0.0,0.9999363503277958,0.0,308.03921568627453,50.0,0.0,0.9803921568627452
PRV51926,0.0,13870.0,13870.0,0.0,0.0,32.0,No,13870.0,0.0,0.999927907144402,0.0,420.3030303030303,32.0,0.0,0.9696969696969696
PRV51928,0.0,7140.0,7140.0,0.0,0.0,30.0,No,7140.0,0.0,0.9998599635905336,0.0,230.32258064516128,30.0,0.0,0.967741935483871
PRV51930,0.0,1010.0,1010.0,0.0,0.0,6.0,No,1010.0,0.0,0.9990108803165184,0.0,144.28571428571428,6.0,0.0,0.8571428571428571
PRV51933,0.0,14370.0,14370.0,0.0,0.0,57.0,No,14370.0,0.0,0.999930415419943,0.0,247.7586206896552,57.0,0.0,0.9827586206896552
PRV51936,0.0,4770.0,4770.0,0.0,0.0,20.0,No,4770.0,0.0,0.9997904003353596,0.0,227.14285714285717,20.0,0.0,0.9523809523809524
PRV51937,0.0,18270.0,18270.0,0.0,0.0,90.0,No,18270.0,0.0,0.9999452684582124,0.0,200.7692307692308,90.0,0.0,0.989010989010989
PRV51942,0.0,11880.0,11880.0,0.0,0.0,53.0,No,11880.0,0.0,0.9999158320006734,0.0,220.0,53.0,0.0,0.9814814814814816
PRV51952,0.0,2470.0,2470.0,0.0,0.0,19.0,No,2470.0,0.0,0.999595305544314,0.0,123.5,19.0,0.0,0.95
PRV51963,0.0,13630.0,13630.0,0.0,0.0,54.0,No,13630.0,0.0,0.9999266378108724,0.0,247.8181818181818,54.0,0.0,0.9818181818181818
PRV51964,0.0,2440.0,2440.0,0.0,0.0,17.0,No,2440.0,0.0,0.9995903318312168,0.0,135.55555555555554,17.0,0.0,0.9444444444444444
PRV51965,0.0,2680.0,2680.0,0.0,0.0,19.0,No,2680.0,0.0,0.999627004848937,0.0,134.0,19.0,0.0,0.95
PRV51967,0.0,16830.0,16830.0,0.0,0.0,57.0,No,16830.0,0.0,0.9999405858237777,0.0,290.17241379310343,57.0,0.0,0.9827586206896552
PRV51969,0.0,15450.0,15450.0,0.0,0.0,42.0,No,15450.0,0.0,0.9999352792699502,0.0,359.30232558139534,42.0,0.0,0.9767441860465116
PRV51972,0.0,9460.0,9460.0,0.0,0.0,35.0,No,9460.0,0.0,0.9998943029278088,0.0,262.77777777777777,35.0,0.0,0.9722222222222222
PRV51973,0.0,19060.0,19060.0,0.0,0.0,74.0,No,19060.0,0.0,0.9999475368553592,0.0,254.13333333333333,74.0,0.0,0.9866666666666668
PRV51983,0.0,7050.0,7050.0,0.0,0.0,40.0,No,7050.0,0.0,0.9998581761452277,0.0,171.9512195121951,40.0,0.0,0.975609756097561
PRV51988,0.0,12230.0,12230.0,0.0,0.0,37.0,No,12230.0,0.0,0.999918240536342,0.0,321.8421052631579,37.0,0.0,0.9736842105263158
PRV51989,0.0,4060.0,4060.0,0.0,0.0,18.0,No,4060.0,0.0,0.9997537552327012,0.0,213.68421052631575,18.0,0.0,0.9473684210526316
PRV51990,0.0,18690.0,18690.0,0.0,0.0,89.0,No,18690.0,0.0,0.999946498314697,0.0,207.66666666666663,89.0,0.0,0.9888888888888888
PRV51991,0.0,9570.0,9570.0,0.0,0.0,31.0,No,9570.0,0.0,0.9998955177097482,0.0,299.0625,31.0,0.0,0.96875
PRV51992,0.0,10790.0,10790.0,0.0,0.0,61.0,No,10790.0,0.0,0.9999073301825596,0.0,174.03225806451613,61.0,0.0,0.9838709677419356
PRV51994,0.0,11780.0,11780.0,0.0,0.0,33.0,No,11780.0,0.0,0.9999151175621764,0.0,346.47058823529414,33.0,0.0,0.9705882352941176
PRV51995,0.0,9700.0,9700.0,0.0,0.0,20.0,No,9700.0,0.0,0.9998969178435212,0.0,461.9047619047619,20.0,0.0,0.9523809523809524
PRV51996,0.0,10070.0,10070.0,0.0,0.0,41.0,No,10070.0,0.0,0.9999007049945388,0.0,239.7619047619048,41.0,0.0,0.9761904761904762
PRV51998,0.0,5360.0,5360.0,0.0,0.0,28.0,No,5360.0,0.0,0.9998134676366348,0.0,184.8275862068965,28.0,0.0,0.9655172413793104
PRV51999,0.0,2660.0,2660.0,0.0,0.0,17.0,No,2660.0,0.0,0.9996242014280344,0.0,147.77777777777777,17.0,0.0,0.9444444444444444
PRV52004,0.0,15680.0,15680.0,0.0,0.0,47.0,No,15680.0,0.0,0.9999362285568524,0.0,326.6666666666667,47.0,0.0,0.9791666666666666
PRV52007,0.0,1910.0,1910.0,0.0,0.0,18.0,No,1910.0,0.0,0.999476713762428,0.0,100.52631578947368,18.0,0.0,0.9473684210526316
PRV52008,0.0,4830.0,4830.0,0.0,0.0,25.0,No,4830.0,0.0,0.9997930035189402,0.0,185.7692307692308,25.0,0.0,0.9615384615384616
PRV52009,0.0,5770.0,5770.0,0.0,0.0,35.0,No,5770.0,0.0,0.9998267198059262,0.0,160.27777777777777,35.0,0.0,0.9722222222222222
PRV52010,0.0,1400.0,1400.0,0.0,0.0,7.0,No,1400.0,0.0,0.9992862241256244,0.0,175.0,7.0,0.0,0.875
PRV52011,0.0,7070.0,7070.0,0.0,0.0,26.0,No,7070.0,0.0,0.9998585772875124,0.0,261.85185185185185,26.0,0.0,0.9629629629629628
PRV52013,0.0,14210.0,14210.0,0.0,0.0,62.0,No,14210.0,0.0,0.9999296319752304,0.0,225.55555555555557,62.0,0.0,0.984126984126984
PRV52022,0.0,17770.0,17770.0,0.0,0.0,66.0,No,17770.0,0.0,0.9999437285465084,0.0,265.2238805970149,66.0,0.0,0.9850746268656716
PRV52026,0.0,6960.0,6960.0,0.0,0.0,24.0,No,6960.0,0.0,0.9998563424795288,0.0,278.4,24.0,0.0,0.96
PRV52039,0.0,10170.0,10170.0,0.0,0.0,50.0,No,10170.0,0.0,0.9999016812506144,0.0,199.41176470588235,50.0,0.0,0.9803921568627452
PRV52056,0.0,17280.0,17280.0,0.0,0.0,60.0,No,17280.0,0.0,0.9999421329784156,0.0,283.27868852459017,60.0,0.0,0.9836065573770492
PRV52068,0.0,13080.0,13080.0,0.0,0.0,48.0,No,13080.0,0.0,0.9999235532451648,0.0,266.9387755102041,48.0,0.0,0.979591836734694
PRV52069,0.0,22280.0,22280.0,0.0,0.0,88.0,No,22280.0,0.0,0.9999551187110094,0.0,250.3370786516854,88.0,0.0,0.9887640449438202
PRV52075,0.0,1220.0,1220.0,0.0,0.0,5.0,No,1220.0,0.0,0.9991809991809992,0.0,203.33333333333331,5.0,0.0,0.8333333333333334
PRV52082,0.0,880.0,880.0,0.0,0.0,8.0,No,880.0,0.0,0.9988649262202044,0.0,97.77777777777776,8.0,0.0,0.8888888888888888
PRV52102,0.0,1910.0,1910.0,0.0,0.0,15.0,No,1910.0,0.0,0.999476713762428,0.0,119.375,15.0,0.0,0.9375
PRV52105,0.0,12780.0,12780.0,0.0,0.0,26.0,No,12780.0,0.0,0.999921758860809,0.0,473.3333333333333,26.0,0.0,0.9629629629629628
PRV52122,0.0,18740.0,18740.0,0.0,0.0,41.0,No,18740.0,0.0,0.9999466410543728,0.0,446.1904761904762,41.0,0.0,0.9761904761904762
PRV52140,0.0,5130.0,5130.0,0.0,0.0,19.0,No,5130.0,0.0,0.9998051062171116,0.0,256.5,19.0,0.0,0.95
PRV52143,0.0,8290.0,8290.0,0.0,0.0,17.0,No,8290.0,0.0,0.99987938728742,0.0,460.55555555555554,17.0,0.0,0.9444444444444444
PRV52161,0.0,1660.0,1660.0,0.0,0.0,10.0,No,1660.0,0.0,0.9993979530403372,0.0,150.9090909090909,10.0,0.0,0.9090909090909092
PRV52168,0.0,17660.0,17660.0,0.0,0.0,78.0,No,17660.0,0.0,0.9999433780646624,0.0,223.5443037974684,78.0,0.0,0.9873417721518988
PRV52169,0.0,10000.0,10000.0,0.0,0.0,39.0,No,10000.0,0.0,0.999900009999,0.0,250.0,39.0,0.0,0.975
PRV52184,0.0,2960.0,2960.0,0.0,0.0,21.0,No,2960.0,0.0,0.999662276258021,0.0,134.54545454545453,21.0,0.0,0.9545454545454546
PRV52185,0.0,15510.0,15510.0,0.0,0.0,68.0,No,15510.0,0.0,0.9999355296241376,0.0,224.7826086956522,68.0,0.0,0.9855072463768116
PRV52186,0.0,7160.0,7160.0,0.0,0.0,41.0,No,7160.0,0.0,0.9998603546990644,0.0,170.47619047619048,41.0,0.0,0.9761904761904762
PRV52187,0.0,7440.0,7440.0,0.0,0.0,27.0,No,7440.0,0.0,0.999865609461094,0.0,265.7142857142857,27.0,0.0,0.9642857142857144
PRV52189,0.0,5890.0,5890.0,0.0,0.0,23.0,No,5890.0,0.0,0.9998302495331862,0.0,245.41666666666663,23.0,0.0,0.9583333333333334
PRV52191,0.0,8640.0,8640.0,0.0,0.0,28.0,No,8640.0,0.0,0.999884272653628,0.0,297.9310344827586,28.0,0.0,0.9655172413793104
PRV52196,0.0,2710.0,2710.0,0.0,0.0,6.0,No,2710.0,0.0,0.99963113242346,0.0,387.1428571428572,6.0,0.0,0.8571428571428571
PRV52199,0.0,1080.0,1080.0,0.0,0.0,10.0,No,1080.0,0.0,0.9990749306197964,0.0,98.1818181818182,10.0,0.0,0.9090909090909092
PRV52202,0.0,8200.0,8200.0,0.0,0.0,50.0,No,8200.0,0.0,0.9998780636507744,0.0,160.7843137254902,50.0,0.0,0.9803921568627452
PRV52204,0.0,2590.0,2590.0,0.0,0.0,9.0,No,2590.0,0.0,0.9996140486298728,0.0,259.0,9.0,0.0,0.9
PRV52206,0.0,1810.0,1810.0,0.0,0.0,5.0,No,1810.0,0.0,0.999447818884594,0.0,301.6666666666667,5.0,0.0,0.8333333333333334
PRV52208,0.0,4560.0,4560.0,0.0,0.0,13.0,No,4560.0,0.0,0.9997807498355624,0.0,325.7142857142857,13.0,0.0,0.9285714285714286
PRV52209,0.0,4960.0,4960.0,0.0,0.0,8.0,No,4960.0,0.0,0.9997984277363436,0.0,551.1111111111111,8.0,0.0,0.8888888888888888
PRV52212,0.0,13220.0,13220.0,0.0,0.0,64.0,No,13220.0,0.0,0.9999243627562212,0.0,203.3846153846154,64.0,0.0,0.9846153846153848
PRV52213,0.0,590.0,590.0,0.0,0.0,7.0,No,590.0,0.0,0.9983079526226736,0.0,73.75,7.0,0.0,0.875
PRV52214,0.0,12680.0,12680.0,0.0,0.0,47.0,No,12680.0,0.0,0.9999211418657834,0.0,264.1666666666667,47.0,0.0,0.9791666666666666
PRV52216,0.0,4940.0,4940.0,0.0,0.0,15.0,No,4940.0,0.0,0.9997976118194696,0.0,308.75,15.0,0.0,0.9375
PRV52217,0.0,520.0,520.0,0.0,0.0,5.0,No,520.0,0.0,0.9980806142034548,0.0,86.66666666666667,5.0,0.0,0.8333333333333334
PRV52218,0.0,1660.0,1660.0,0.0,0.0,8.0,No,1660.0,0.0,0.9993979530403372,0.0,184.44444444444449,8.0,0.0,0.8888888888888888
PRV52220,0.0,2200.0,2200.0,0.0,0.0,12.0,No,2200.0,0.0,0.9995456610631532,0.0,169.23076923076923,12.0,0.0,0.9230769230769232
PRV52222,0.0,16920.0,16920.0,0.0,0.0,54.0,No,16920.0,0.0,0.9999409018379528,0.0,307.6363636363636,54.0,0.0,0.9818181818181818
PRV52224,0.0,10100.0,10100.0,0.0,0.0,41.0,No,10100.0,0.0,0.999900999901,0.0,240.47619047619048,41.0,0.0,0.9761904761904762
PRV52225,0.0,840.0,840.0,0.0,0.0,6.0,No,840.0,0.0,0.9988109393579072,0.0,120.0,6.0,0.0,0.8571428571428571
PRV52228,0.0,2400.0,2400.0,0.0,0.0,8.0,No,2400.0,0.0,0.9995835068721366,0.0,266.6666666666667,8.0,0.0,0.8888888888888888
PRV52230,0.0,15100.0,15100.0,0.0,0.0,43.0,No,15100.0,0.0,0.9999337792199192,0.0,343.1818181818182,43.0,0.0,0.9772727272727272
PRV52231,0.0,3980.0,3980.0,0.0,0.0,6.0,No,3980.0,0.0,0.9997488068324542,0.0,568.5714285714286,6.0,0.0,0.8571428571428571
PRV52236,0.0,5780.0,5780.0,0.0,0.0,14.0,No,5780.0,0.0,0.9998270195467912,0.0,385.3333333333333,14.0,0.0,0.9333333333333332
PRV52237,0.0,7400.0,7400.0,0.0,0.0,38.0,No,7400.0,0.0,0.9998648831239022,0.0,189.74358974358972,38.0,0.0,0.9743589743589745
PRV52238,0.0,1530.0,1530.0,0.0,0.0,11.0,No,1530.0,0.0,0.999346832135859,0.0,127.5,11.0,0.0,0.9166666666666666
PRV52240,0.0,25220.0,25220.0,0.0,0.0,62.0,No,25220.0,0.0,0.9999603505015662,0.0,400.3174603174603,62.0,0.0,0.984126984126984
PRV52241,0.0,5690.0,5690.0,0.0,0.0,23.0,No,5690.0,0.0,0.9998242839571252,0.0,237.08333333333331,23.0,0.0,0.9583333333333334
PRV52242,0.0,13600.0,13600.0,0.0,0.0,31.0,No,13600.0,0.0,0.9999264759944122,0.0,425.0,31.0,0.0,0.96875
PRV52246,0.0,26510.0,26510.0,0.0,0.0,67.0,No,26510.0,0.0,0.9999622798083814,0.0,389.8529411764706,67.0,0.0,0.9852941176470588
PRV52247,0.0,10890.0,10890.0,0.0,0.0,49.0,No,10890.0,0.0,0.999908181066936,0.0,217.8,49.0,0.0,0.98
PRV52248,0.0,12750.0,12750.0,0.0,0.0,24.0,No,12750.0,0.0,0.9999215747784488,0.0,510.0,24.0,0.0,0.96
PRV52249,0.0,25480.0,25480.0,0.0,0.0,47.0,No,25480.0,0.0,0.9999607550724068,0.0,530.8333333333334,47.0,0.0,0.9791666666666666
PRV52252,0.0,2130.0,2130.0,0.0,0.0,26.0,No,2130.0,0.0,0.999530736743313,0.0,78.88888888888889,26.0,0.0,0.9629629629629628
PRV52254,0.0,3960.0,3960.0,0.0,0.0,31.0,No,3960.0,0.0,0.9997475385003788,0.0,123.75,31.0,0.0,0.96875
PRV52255,0.0,720.0,720.0,0.0,0.0,10.0,No,720.0,0.0,0.9986130374479888,0.0,65.45454545454545,10.0,0.0,0.9090909090909092
PRV52257,0.0,4440.0,4440.0,0.0,0.0,15.0,No,4440.0,0.0,0.9997748254897546,0.0,277.5,15.0,0.0,0.9375
PRV52260,0.0,12880.0,12880.0,0.0,0.0,63.0,No,12880.0,0.0,0.9999223662759102,0.0,201.25,63.0,0.0,0.984375
PRV52264,0.0,4420.0,4420.0,0.0,0.0,25.0,No,4420.0,0.0,0.9997738068310336,0.0,170.0,25.0,0.0,0.9615384615384616
PRV52271,0.0,3760.0,3760.0,0.0,0.0,19.0,No,3760.0,0.0,0.999734113267748,0.0,188.0,19.0,0.0,0.95
PRV52272,0.0,4210.0,4210.0,0.0,0.0,8.0,No,4210.0,0.0,0.9997625267157444,0.0,467.77777777777777,8.0,0.0,0.8888888888888888
PRV52273,0.0,4380.0,4380.0,0.0,0.0,11.0,No,4380.0,0.0,0.9997717416115042,0.0,365.0,11.0,0.0,0.9166666666666666
PRV52274,0.0,7800.0,7800.0,0.0,0.0,38.0,No,7800.0,0.0,0.9998718113062428,0.0,200.0,38.0,0.0,0.9743589743589745
PRV52276,0.0,17750.0,17750.0,0.0,0.0,68.0,No,17750.0,0.0,0.9999436651456256,0.0,257.2463768115942,68.0,0.0,0.9855072463768116
